0.50067902,-58.45789000,-46.02421000
0.50663948,-70.36928000,-67.93075000
0.51259995,-66.60989000,-75.91394000
0.51856041,-63.34447000,-70.36241000
0.52452087,-63.26008000,-65.79839000
0.53048134,-69.82449000,-61.95486000
0.53644180,-65.97685000,-68.06427000
0.54240227,-59.37753000,-65.79819000
0.54836273,-58.79628000,-63.24247000
0.55432320,-72.14540000,-71.77971000
0.56028366,-66.44708000,-71.49591000
0.56624413,-67.49918000,-64.50327000
0.57220459,-65.68903000,-63.95996000
0.57816505,-61.96819000,-65.89080000
0.58412552,-66.53688000,-75.87596000
0.59008598,-65.87149000,-83.19281000
0.59604645,-58.27687000,-91.81439000
0.60200691,-55.39778000,-78.67534000
0.60796738,-53.87151000,-66.35522000
0.61392784,-57.27052000,-63.60006000
0.61988831,-66.80659000,-65.84195000
0.62584877,-63.00133000,-71.89307000
0.63180923,-59.98230000,-71.66081000
0.63776970,-60.49538000,-71.50435000
0.64373016,-66.50386000,-68.62856000
0.64969063,-62.65648000,-67.03561000
0.65565109,-59.29893000,-68.96120000
0.66161156,-62.75095000,-73.93286000
0.66757202,-63.14419000,-72.87690000
0.67353249,-57.85472000,-69.94942000
0.67949295,-54.60838000,-66.10397000
0.68545341,-56.98219000,-68.89963000
0.69141388,-60.30335000,-75.73104000
0.69737434,-60.75987000,-73.05506000
0.70333481,-65.74941000,-84.34528000
0.70929527,-62.60104000,-73.21233000
0.71525574,-56.85019000,-67.27501000
0.72121620,-56.26744000,-64.43887000
0.72717667,-54.87825000,-68.95380000
0.73313713,-57.20078000,-80.97472000
0.73909760,-59.24976000,-82.76138000
0.74505806,-64.55602000,-73.35750000
0.75101852,-66.81236000,-72.70624000
0.75697899,-61.92442000,-70.00879000
0.76293945,-58.53122000,-64.02602000
0.76889992,-63.08054000,-67.26997000
0.77486038,-71.11845000,-75.82588000
0.78082085,-63.61344000,-66.31491000
0.78678131,-59.88834000,-61.69754000
0.79274178,-66.10054000,-60.04189000
0.79870224,-66.80868000,-64.47919000
0.80466270,-72.17561000,-83.44577000
0.81062317,-58.17283000,-70.53201000
0.81658363,-54.57261000,-70.14957000
0.82254410,-59.04111000,-71.29169000
0.82850456,-61.02726000,-67.48649000
0.83446503,-54.37937000,-71.58997000
0.84042549,-56.23032000,-68.02882000
0.84638596,-60.50793000,-66.90073000
0.85234642,-60.20603000,-64.94009000
0.85830688,-63.95233000,-64.03654000
0.86426735,-65.36368000,-64.54469000
0.87022781,-59.35360000,-67.38714000
0.87618828,-57.55911000,-64.23032000
0.88214874,-58.79318000,-61.52514000
0.88810921,-60.44762000,-62.89506000
0.89406967,-69.69034000,-67.69794000
0.90003014,-63.23689000,-72.96073000
0.90599060,-61.73836000,-71.27827000
0.91195107,-59.87350000,-67.75281000
0.91791153,-59.01675000,-64.11726000
0.92387199,-61.53500000,-63.65694000
0.92983246,-63.37389000,-66.25196000
0.93579292,-74.90068000,-74.20871000
0.94175339,-76.21594000,-66.15009000
0.94771385,-77.59320000,-67.28348000
0.95367432,-74.10343000,-69.32568000
0.95963478,-62.24321000,-76.07370000
0.96559525,-58.92372000,-76.26594000
0.97155571,-61.51115000,-54.31472000
0.97751617,-58.20401000,-44.92018000
0.98347664,-56.49406000,-45.34286000
0.98943710,-61.38336000,-55.92252000
0.99539757,-61.60727000,-71.08319000
1.00135803,-57.87157000,-73.27997000
1.00731850,-60.11959000,-81.04390000
1.01327896,-63.36424000,-69.46542000
1.01923943,-62.13562000,-72.43793000
1.02519989,-62.20576000,-66.85827000
1.03116035,-78.18872000,-61.17691000
1.03712082,-62.11773000,-61.25459000
1.04308128,-58.06657000,-63.54791000
1.04904175,-56.30964000,-62.88889000
1.05500221,-57.97360000,-62.78866000
1.06096268,-61.99081000,-68.56681000
1.06692314,-60.36987000,-73.11798000
1.07288361,-61.22472000,-67.37398000
1.07884407,-60.56821000,-73.98995000
1.08480453,-63.67172000,-64.80482000
1.09076500,-65.95278000,-71.39333000
1.09672546,-65.15630000,-66.93652000
1.10268593,-64.26682000,-62.18759000
1.10864639,-56.26745000,-66.62779000
1.11460686,-59.30861000,-85.07150000
1.12056732,-68.15121000,-66.33740000
1.12652779,-65.13564000,-62.68467000
1.13248825,-60.43071000,-63.82759000
1.13844872,-60.88063000,-65.05895000
1.14440918,-58.40945000,-65.38428000
1.15036964,-52.84446000,-72.58923000
1.15633011,-53.26992000,-78.48338000
1.16229057,-59.79012000,-70.71960000
1.16825104,-64.35462000,-69.95852000
1.17421150,-55.07236000,-90.56995000
1.18017197,-56.14931000,-74.35615000
1.18613243,-64.91255000,-64.73067000
1.19209290,-67.72781000,-63.11617000
1.19805336,-72.63518000,-66.03896000
1.20401382,-65.61639000,-64.96690000
1.20997429,-59.40311000,-67.32434000
1.21593475,-54.61303000,-75.00555000
1.22189522,-54.45545000,-67.56351000
1.22785568,-59.42298000,-76.24061000
1.23381615,-60.74513000,-62.13592000
1.23977661,-58.32670000,-60.69257000
1.24573708,-63.11121000,-66.31120000
1.25169754,-63.26439000,-74.59649000
1.25765800,-61.35134000,-79.76982000
1.26361847,-67.72270000,-67.37334000
1.26957893,-67.87678000,-66.77469000
1.27553940,-60.75992000,-77.67761000
1.28149986,-62.34438000,-73.70299000
1.28746033,-70.38269000,-68.82468000
1.29342079,-67.00919000,-68.19939000
1.29938126,-66.51322000,-70.01271000
1.30534172,-56.64167000,-73.38440000
1.31130219,-54.72424000,-75.01598000
1.31726265,-59.32084000,-72.75050000
1.32322311,-64.69180000,-81.71620000
1.32918358,-69.62598000,-67.34504000
1.33514404,-59.15444000,-68.26161000
1.34110451,-55.84216000,-71.17516000
1.34706497,-57.96209000,-69.24159000
1.35302544,-65.69727000,-69.21085000
1.35898590,-68.99453000,-67.56934000
1.36494637,-68.32504000,-66.58619000
1.37090683,-82.73125000,-65.20474000
1.37686729,-70.88850000,-66.27594000
1.38282776,-65.77567000,-67.13867000
1.38878822,-62.16261000,-70.28317000
1.39474869,-61.76477000,-80.35411000
1.40070915,-63.90406000,-68.88841000
1.40666962,-61.70898000,-65.26326000
1.41263008,-61.94194000,-62.33580000
1.41859055,-86.31928000,-65.30056000
1.42455101,-60.59023000,-62.79709000
1.43051147,-56.59992000,-60.58631000
1.43647194,-57.26451000,-63.44851000
1.44243240,-60.83243000,-68.94912000
1.44839287,-57.36760000,-79.08236000
1.45435333,-55.21053000,-77.81889000
1.46031380,-56.90778000,-55.39324000
1.46627426,-66.10127000,-44.60028000
1.47223473,-60.05423000,-42.86473000
1.47819519,-52.26040000,-49.34159000
1.48415565,-54.22802000,-61.97715000
1.49011612,-60.37337000,-64.08754000
1.49607658,-61.64250000,-64.58833000
1.50203705,-69.05881000,-64.06661000
1.50799751,-61.41276000,-64.52022000
1.51395798,-59.82536000,-64.88806000
1.51991844,-60.35877000,-63.27968000
1.52587891,-57.64815000,-63.80870000
1.53183937,-56.93409000,-63.81911000
1.53779984,-61.76357000,-65.00180000
1.54376030,-65.06921000,-69.10080000
1.54972076,-60.08819000,-73.00890000
1.55568123,-62.79037000,-67.95630000
1.56164169,-65.75522000,-66.41873000
1.56760216,-59.06498000,-72.32418000
1.57356262,-60.59578000,-87.45324000
1.57952309,-62.59357000,-80.28434000
1.58548355,-59.87704000,-82.42374000
1.59144402,-58.18456000,-72.86702000
1.59740448,-58.70192000,-63.77585000
1.60336494,-66.02194000,-60.67966000
1.60932541,-69.70107000,-62.28154000
1.61528587,-68.38728000,-64.06059000
1.62124634,-68.16816000,-60.61892000
1.62720680,-61.27011000,-60.22672000
1.63316727,-58.35955000,-62.19803000
1.63912773,-54.35860000,-68.98466000
1.64508820,-52.32466000,-66.90523000
1.65104866,-54.08779000,-59.72477000
1.65700912,-58.04882000,-61.57104000
1.66296959,-65.08997000,-73.84802000
1.66893005,-69.89130000,-74.53195000
1.67489052,-68.23438000,-66.61906000
1.68085098,-70.38376000,-64.20117000
1.68681145,-61.48955000,-66.10069000
1.69277191,-61.40517000,-71.50130000
1.69873238,-62.35917000,-69.39628000
1.70469284,-61.78318000,-69.13232000
1.71065331,-71.09621000,-75.55183000
1.71661377,-58.25287000,-69.21701000
1.72257423,-50.75258000,-75.03545000
1.72853470,-49.97507000,-64.27583000
1.73449516,-53.13591000,-64.29766000
1.74045563,-55.88005000,-67.41962000
1.74641609,-57.81533000,-66.50731000
1.75237656,-59.85069000,-68.16064000
1.75833702,-57.13177000,-81.46656000
1.76429749,-53.84224000,-64.36685000
1.77025795,-55.52547000,-63.36492000
1.77621841,-56.16486000,-67.75974000
1.78217888,-54.70516000,-73.54855000
1.78813934,-56.73636000,-71.01869000
1.79409981,-62.16470000,-65.51157000
1.80006027,-67.80864000,-63.86174000
1.80602074,-58.92224000,-70.70268000
1.81198120,-56.73559000,-76.25262000
1.81794167,-64.96631000,-68.28516000
1.82390213,-72.14339000,-71.76509000
1.82986259,-64.32993000,-85.38650000
1.83582306,-63.07285000,-73.47504000
1.84178352,-62.00154000,-69.85678000
1.84774399,-61.80664000,-71.82241000
1.85370445,-63.78087000,-77.67372000
1.85966492,-63.22913000,-86.68233000
1.86562538,-54.93637000,-79.52571000
1.87158585,-53.70569000,-81.09295000
1.87754631,-58.59825000,-68.25383000
1.88350677,-63.47905000,-68.04221000
1.88946724,-56.75521000,-70.72443000
1.89542770,-56.46131000,-71.94630000
1.90138817,-56.22243000,-76.35062000
1.90734863,-58.27750000,-68.54148000
1.91330910,-62.56039000,-67.21269000
1.91926956,-56.97651000,-75.52671000
1.92523003,-57.53284000,-81.68555000
1.93119049,-56.85662000,-71.81735000
1.93715096,-57.35381000,-69.15658000
1.94311142,-59.66734000,-68.08613000
1.94907188,-62.32823000,-62.61171000
1.95503235,-68.62585000,-48.24052000
1.96099281,-71.23959000,-44.17486000
1.96695328,-65.14840000,-48.37866000
1.97291374,-59.44102000,-60.73625000
1.97887421,-61.08107000,-71.73684000
1.98483467,-62.36221000,-65.54530000
1.99079514,-61.28796000,-60.28264000
1.99675560,-58.86620000,-60.20577000
2.00271606,-59.85102000,-64.94308000
2.00867653,-63.29163000,-68.13380000
2.01463699,-57.81132000,-70.33606000
2.02059746,-63.00848000,-68.10358000
2.02655792,-79.57590000,-66.36005000
2.03251839,-64.44450000,-68.24808000
2.03847885,-60.11744000,-65.74372000
2.04443932,-62.53268000,-62.63113000
2.05039978,-64.94203000,-60.08964000
2.05636024,-62.38708000,-61.38984000
2.06232071,-62.33530000,-68.44081000
2.06828117,-67.82207000,-71.37421000
2.07424164,-62.74628000,-70.87505000
2.08020210,-60.47705000,-71.11683000
2.08616257,-63.07156000,-74.44480000
2.09212303,-70.13027000,-78.64180000
2.09808350,-61.71524000,-74.40453000
2.10404396,-61.35336000,-69.83526000
2.11000443,-58.90104000,-65.94753000
2.11596489,-59.17845000,-71.77640000
2.12192535,-68.04214000,-69.88026000
2.12788582,-64.06852000,-67.15699000
2.13384628,-58.78559000,-68.24239000
2.13980675,-56.42672000,-66.67528000
2.14576721,-55.45146000,-64.57244000
2.15172768,-57.90512000,-66.39600000
2.15768814,-59.50486000,-69.40949000
2.16364861,-68.59685000,-69.73560000
2.16960907,-61.36213000,-66.88940000
2.17556953,-59.86427000,-64.24397000
2.18153000,-67.10329000,-65.19901000
2.18749046,-59.28766000,-71.54869000
2.19345093,-57.22874000,-74.48920000
2.19941139,-57.67252000,-68.79242000
2.20537186,-58.31255000,-66.76471000
2.21133232,-56.29521000,-66.79163000
2.21729279,-58.72574000,-66.65687000
2.22325325,-56.43636000,-65.05318000
2.22921371,-55.17202000,-66.80672000
2.23517418,-56.21236000,-77.74749000
2.24113464,-61.66482000,-68.45692000
2.24709511,-63.48857000,-67.99509000
2.25305557,-57.49347000,-70.16480000
2.25901604,-57.71398000,-70.81142000
2.26497650,-58.18752000,-67.82505000
2.27093697,-59.28186000,-68.96852000
2.27689743,-60.03334000,-72.38611000
2.28285789,-70.80539000,-71.00443000
2.28881836,-66.02177000,-67.65440000
2.29477882,-67.51604000,-67.00128000
2.30073929,-62.77742000,-67.16825000
2.30669975,-63.67261000,-66.10018000
2.31266022,-65.39888000,-67.22594000
2.31862068,-60.97855000,-68.96149000
2.32458115,-62.49767000,-67.57343000
2.33054161,-71.72804000,-68.90263000
2.33650208,-67.45454000,-65.70688000
2.34246254,-60.47815000,-65.80395000
2.34842300,-61.97894000,-71.11400000
2.35438347,-59.98944000,-79.14855000
2.36034393,-55.24509000,-68.97766000
2.36630440,-55.38718000,-66.19536000
2.37226486,-60.93767000,-66.74340000
2.37822533,-61.14944000,-68.25540000
2.38418579,-57.44314000,-65.66252000
2.39014626,-58.38905000,-67.07883000
2.39610672,-63.17755000,-81.28050000
2.40206718,-61.52225000,-68.17323000
2.40802765,-55.85556000,-67.33209000
2.41398811,-55.10446000,-73.36246000
2.41994858,-55.03027000,-78.42675000
2.42590904,-57.13193000,-72.64396000
2.43186951,-62.91186000,-69.65927000
2.43782997,-61.75757000,-65.88365000
2.44379044,-53.32982000,-58.48092000
2.44975090,-50.87701000,-52.26418000
2.45571136,-55.18307000,-54.69999000
2.46167183,-65.02567000,-63.98745000
2.46763229,-66.26075000,-70.22360000
2.47359276,-60.16426000,-74.26138000
2.47955322,-58.69993000,-68.40269000
2.48551369,-58.57467000,-68.17799000
2.49147415,-58.58375000,-70.66744000
2.49743462,-58.32738000,-74.24398000
2.50339508,-55.00235000,-69.30085000
2.50935555,-55.88917000,-61.64601000
2.51531601,-64.86494000,-60.79813000
2.52127647,-62.29764000,-65.38503000
2.52723694,-72.90018000,-79.85180000
2.53319740,-69.91424000,-68.68649000
2.53915787,-70.94019000,-67.48996000
2.54511833,-62.55642000,-70.50536000
2.55107880,-64.22456000,-72.62430000
2.55703926,-65.73546000,-71.81123000
2.56299973,-63.58053000,-64.19471000
2.56896019,-66.57608000,-63.73009000
2.57492065,-73.95602000,-71.02649000
2.58088112,-70.85176000,-68.91837000
2.58684158,-72.00572000,-67.76552000
2.59280205,-63.36137000,-75.83134000
2.59876251,-59.50528000,-76.66290000
2.60472298,-63.13595000,-66.11175000
2.61068344,-69.87402000,-64.37456000
2.61664391,-77.92428000,-65.64354000
2.62260437,-66.97994000,-62.65443000
2.62856483,-61.63018000,-60.91822000
2.63452530,-57.06362000,-66.30322000
2.64048576,-56.98040000,-78.17293000
2.64644623,-63.67957000,-73.16721000
2.65240669,-65.21141000,-67.42686000
2.65836716,-65.73253000,-64.70758000
2.66432762,-64.99716000,-63.27955000
2.67028809,-56.67302000,-61.21413000
2.67624855,-56.13453000,-61.01687000
2.68220901,-56.55719000,-63.20045000
2.68816948,-57.81849000,-63.86594000
2.69412994,-55.85657000,-65.20090000
2.70009041,-46.31231000,-63.77597000
2.70605087,-46.96718000,-64.81976000
2.71201134,-56.14504000,-76.24251000
2.71797180,-61.14523000,-64.21451000
2.72393227,-62.51389000,-62.83302000
2.72989273,-60.00963000,-69.62383000
2.73585320,-56.95430000,-75.59122000
2.74181366,-63.05006000,-73.45859000
2.74777412,-81.76914000,-68.48388000
2.75373459,-64.80691000,-64.11514000
2.75969505,-59.42703000,-62.64402000
2.76565552,-61.22752000,-61.90508000
2.77161598,-63.52952000,-63.95605000
2.77757645,-70.56367000,-68.60403000
2.78353691,-70.45757000,-76.19540000
2.78949738,-60.35983000,-69.78894000
2.79545784,-62.24594000,-69.71404000
2.80141830,-73.58656000,-67.62933000
2.80737877,-76.23328000,-63.64362000
2.81333923,-67.10923000,-63.44614000
2.81929970,-61.16425000,-65.48856000
2.82526016,-62.86697000,-68.37624000
2.83122063,-66.71111000,-70.22774000
2.83718109,-67.97760000,-66.87311000
2.84314156,-62.14542000,-71.41499000
2.84910202,-64.43800000,-80.67463000
2.85506248,-69.24384000,-69.67076000
2.86102295,-69.43011000,-65.33327000
2.86698341,-67.32049000,-63.66329000
2.87294388,-71.50499000,-62.64016000
2.87890434,-63.95674000,-64.45533000
2.88486481,-58.18876000,-65.91379000
2.89082527,-57.34288000,-64.91975000
2.89678574,-57.78946000,-73.92450000
2.90274620,-59.57050000,-67.00259000
2.90870667,-60.49971000,-64.63544000
2.91466713,-63.56546000,-66.21795000
2.92062759,-63.82469000,-63.26826000
2.92658806,-61.76617000,-64.85492000
2.93254852,-65.58705000,-54.47288000
2.93850899,-61.42150000,-46.74106000
2.94446945,-57.87048000,-47.82337000
2.95042992,-60.35855000,-57.47758000
2.95639038,-73.32470000,-71.45591000
2.96235085,-61.68732000,-69.26483000
2.96831131,-56.42243000,-68.19100000
2.97427177,-56.11327000,-72.00989000
2.98023224,-57.72921000,-73.68105000
2.98619270,-56.67856000,-78.64590000
2.99215317,-56.36455000,-83.17711000
2.99811363,-59.40877000,-81.78326000
3.00407410,-64.40992000,-71.91592000
3.01003456,-73.84212000,-66.60686000
3.01599503,-65.27133000,-65.52164000
3.02195549,-59.53197000,-70.71328000
3.02791595,-58.67102000,-79.74121000
3.03387642,-54.88927000,-70.76762000
3.03983688,-57.60586000,-69.25906000
3.04579735,-70.22745000,-74.04777000
3.05175781,-65.94055000,-72.88507000
3.05771828,-66.08681000,-66.85529000
3.06367874,-60.65234000,-69.49652000
3.06963921,-54.59011000,-72.91463000
3.07559967,-55.35464000,-69.97528000
3.08156013,-53.69373000,-76.52272000
3.08752060,-54.37547000,-70.80324000
3.09348106,-58.71244000,-72.98801000
3.09944153,-65.03196000,-78.10945000
3.10540199,-63.82230000,-70.50559000
3.11136246,-64.28401000,-67.16956000
3.11732292,-63.16071000,-70.81405000
3.12328339,-58.94961000,-65.70573000
3.12924385,-57.84995000,-61.76683000
3.13520432,-65.42398000,-64.23049000
3.14116478,-69.94756000,-75.00768000
3.14712524,-67.97140000,-64.85378000
3.15308571,-61.61714000,-64.13061000
3.15904617,-56.23783000,-65.57219000
3.16500664,-58.14445000,-72.08578000
3.17096710,-66.47308000,-68.81499000
3.17692757,-70.82145000,-66.84158000
3.18288803,-60.45504000,-72.46918000
3.18884850,-48.46518000,-66.38793000
3.19480896,-45.64052000,-68.47982000
3.20076942,-49.79808000,-68.09606000
3.20672989,-56.76737000,-64.28229000
3.21269035,-60.91976000,-64.07362000
3.21865082,-64.44850000,-66.58540000
3.22461128,-61.24331000,-74.58674000
3.23057175,-57.31821000,-65.90429000
3.23653221,-57.86631000,-66.06384000
3.24249268,-65.48474000,-64.33921000
3.24845314,-67.56626000,-66.33427000
3.25441360,-66.12707000,-72.45596000
3.26037407,-61.53850000,-68.29479000
3.26633453,-59.14885000,-67.11800000
3.27229500,-55.61357000,-72.43906000
3.27825546,-56.89503000,-85.97398000
3.28421593,-70.38673000,-67.98069000
3.29017639,-58.05786000,-63.56214000
3.29613686,-52.41072000,-65.90302000
3.30209732,-52.48218000,-71.51270000
3.30805779,-61.42971000,-69.31055000
3.31401825,-72.72374000,-69.83343000
3.31997871,-76.96786000,-70.97353000
3.32593918,-69.97428000,-64.68083000
3.33189964,-64.60641000,-61.90092000
3.33786011,-61.27282000,-62.56079000
3.34382057,-59.86271000,-66.40317000
3.34978104,-64.27649000,-76.21599000
3.35574150,-71.11900000,-76.65927000
3.36170197,-58.28407000,-72.83360000
3.36766243,-53.40673000,-73.86940000
3.37362289,-52.76505000,-72.64133000
3.37958336,-55.42743000,-74.03862000
3.38554382,-59.82546000,-84.65683000
3.39150429,-59.33376000,-70.92967000
3.39746475,-59.26318000,-69.69863000
3.40342522,-63.97737000,-62.32038000
3.40938568,-65.51488000,-63.96120000
3.41534615,-56.82333000,-62.81461000
3.42130661,-55.34435000,-63.13382000
3.42726707,-56.26487000,-75.19763000
3.43322754,-57.76827000,-70.53173000
3.43918800,-59.74081000,-73.61584000
3.44514847,-59.77907000,-64.82917000
3.45110893,-65.82361000,-63.38388000
3.45706940,-67.36983000,-66.73586000
3.46302986,-56.39823000,-72.70396000
3.46899033,-56.66539000,-68.97429000
3.47495079,-62.54101000,-63.83806000
3.48091125,-63.54461000,-64.81796000
3.48687172,-58.72838000,-71.55490000
3.49283218,-57.59426000,-73.89144000
3.49879265,-54.68209000,-66.91042000
3.50475311,-56.65963000,-66.75011000
3.51071358,-62.52234000,-75.83025000
3.51667404,-58.26591000,-75.98528000
3.52263451,-56.95261000,-70.38104000
3.52859497,-61.27903000,-70.32975000
3.53455544,-71.03090000,-71.76974000
3.54051590,-61.06247000,-68.41345000
3.54647636,-54.82774000,-65.91418000
3.55243683,-54.96172000,-66.10961000
3.55839729,-58.63392000,-68.23056000
3.56435776,-64.22980000,-68.67587000
3.57031822,-65.02603000,-64.59893000
3.57627869,-59.46945000,-63.00683000
3.58223915,-60.57077000,-62.24395000
3.58819962,-75.40092000,-63.39039000
3.59416008,-60.05589000,-66.59708000
3.60012054,-58.67471000,-68.17920000
3.60608101,-62.06911000,-75.89473000
3.61204147,-64.29218000,-74.52950000
3.61800194,-75.26231000,-69.78433000
3.62396240,-61.26922000,-66.82640000
3.62992287,-57.24407000,-63.12833000
3.63588333,-54.60390000,-64.00166000
3.64184380,-56.97578000,-73.82091000
3.64780426,-63.04514000,-77.23758000
3.65376472,-58.41906000,-75.84229000
3.65972519,-53.02024000,-79.51990000
3.66568565,-52.69747000,-66.40787000
3.67164612,-59.57004000,-64.25751000
3.67760658,-41.98627000,-61.78273000
3.68356705,-37.71479000,-53.26875000
3.68952751,-42.03877000,-55.04901000
3.69548798,-57.04089000,-62.46329000
3.70144844,-60.18900000,-66.13048000
3.70740891,-58.48927000,-67.80019000
3.71336937,-59.60863000,-70.70190000
3.71932983,-70.70934000,-72.35608000
3.72529030,-65.50051000,-73.51469000
3.73125076,-71.16639000,-79.49789000
3.73721123,-65.72073000,-72.74437000
3.74317169,-64.18960000,-70.28230000
3.74913216,-65.30611000,-73.69844000
3.75509262,-60.18708000,-67.26895000
3.76105309,-55.69017000,-64.66229000
3.76701355,-55.37988000,-72.35567000
3.77297401,-57.93723000,-71.82699000
3.77893448,-60.73508000,-77.25051000
3.78489494,-84.52483000,-73.30946000
3.79085541,-56.40827000,-71.75399000
3.79681587,-56.04996000,-78.66006000
3.80277634,-62.65910000,-85.83665000
3.80873680,-75.04042000,-81.44420000
3.81469727,-70.45020000,-71.39291000
3.82065773,-58.27520000,-65.28088000
3.82661819,-59.26429000,-65.54433000
3.83257866,-66.13176000,-72.51038000
3.83853912,-69.29743000,-68.17973000
3.84449959,-68.68311000,-73.21475000
3.85046005,-62.67256000,-77.18894000
3.85642052,-64.04700000,-73.10270000
3.86238098,-60.15811000,-70.19948000
3.86834145,-60.48932000,-70.75295000
3.87430191,-63.90631000,-69.98501000
3.88026237,-64.61980000,-72.11601000
3.88622284,-67.80399000,-74.75919000
3.89218330,-64.80318000,-70.86097000
3.89814377,-59.39598000,-74.65246000
3.90410423,-58.15358000,-71.73248000
3.91006470,-57.31631000,-61.26426000
3.91602516,-60.88843000,-50.98475000
3.92198563,-68.69544000,-48.57149000
3.92794609,-61.27377000,-55.40054000
3.93390656,-58.16109000,-73.51789000
3.93986702,-62.47318000,-66.07720000
3.94582748,-63.16015000,-66.58702000
3.95178795,-73.36655000,-66.39123000
3.95774841,-61.05350000,-65.49026000
3.96370888,-62.07243000,-60.80217000
3.96966934,-68.10648000,-62.90075000
3.97562981,-59.55223000,-69.52478000
3.98159027,-55.96444000,-83.20303000
3.98755074,-59.94003000,-78.39950000
3.99351120,-72.40698000,-80.07994000
3.99947166,-61.63198000,-75.55659000
4.00543213,-64.23215000,-80.81170000
4.01139259,-65.75486000,-71.27661000
4.01735306,-65.27633000,-66.70795000
4.02331352,-65.20750000,-70.15992000
4.02927399,-67.20168000,-81.09074000
4.03523445,-71.25085000,-71.82607000
4.04119492,-60.38679000,-66.34534000
4.04715538,-61.71497000,-72.68244000
4.05311584,-67.48751000,-68.78684000
4.05907631,-65.10964000,-65.23335000
4.06503677,-65.43188000,-63.48150000
4.07099724,-61.70290000,-62.78992000
4.07695770,-59.25678000,-68.33105000
4.08291817,-69.60920000,-71.17928000
4.08887863,-58.14251000,-63.47148000
4.09483910,-60.48182000,-60.37210000
4.10079956,-62.55334000,-60.05600000
4.10676003,-63.01354000,-65.96472000
4.11272049,-62.63301000,-68.15484000
4.11868095,-62.96139000,-69.23915000
4.12464142,-56.92120000,-73.79462000
4.13060188,-55.43951000,-69.44302000
4.13656235,-57.02060000,-66.01459000
4.14252281,-60.98728000,-67.82240000
4.14848328,-69.17350000,-67.87886000
4.15444374,-62.05318000,-63.69980000
4.16040421,-52.79620000,-65.14192000
4.16636467,-38.01064000,-50.01234000
