7.5,0.3,700,10
17.2,0.3,390,5
28.2,0.3,318,4
40.2,0.3,200,5
26.2,0.3,309,10
21.2,0.3,337,6
19.2,0.3,364,10
33.2,0.3,273,10
16.2,0.3,400,10
15.2,0.3,400,9
12.2,0.3,455,10
9.2,0.3,592,10
